class_name,source_folder,original_filename,original_path,augmentation_type,output_filename,output_path,parameters_json,original_height,original_width,output_height,output_width
word,word_pdfs_png,Egyptian_mythology.png,word_pdfs_png/Egyptian_mythology.png,gaussian_noise,Egyptian_mythology__gaussian_noise.png,augmented_images/word/gaussian_noise/Egyptian_mythology__gaussian_noise.png,"{""sigma"": 12.3446}",155,154,155,154
word,word_pdfs_png,Egyptian_mythology.png,word_pdfs_png/Egyptian_mythology.png,jpeg_compression,Egyptian_mythology__jpeg_compression.png,augmented_images/word/jpeg_compression/Egyptian_mythology__jpeg_compression.png,"{""jpeg_quality"": 29}",155,154,155,154
word,word_pdfs_png,Egyptian_mythology.png,word_pdfs_png/Egyptian_mythology.png,dpi_downsampling,Egyptian_mythology__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Egyptian_mythology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [37, 37]}",155,154,155,154
word,word_pdfs_png,Egyptian_mythology.png,word_pdfs_png/Egyptian_mythology.png,random_crop,Egyptian_mythology__random_crop.png,augmented_images/word/random_crop/Egyptian_mythology__random_crop.png,"{""top_crop_pct"": 0.0208, ""bottom_crop_pct"": 0.0169, ""left_crop_pct"": 0.021, ""right_crop_pct"": 0.0209, ""cropped_size"": [149, 148]}",155,154,155,154
word,word_pdfs_png,Egyptian_mythology.png,word_pdfs_png/Egyptian_mythology.png,bit_depth_reduction,Egyptian_mythology__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Egyptian_mythology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",155,154,155,154
word,word_pdfs_png,Electromagnetism.png,word_pdfs_png/Electromagnetism.png,gaussian_noise,Electromagnetism__gaussian_noise.png,augmented_images/word/gaussian_noise/Electromagnetism__gaussian_noise.png,"{""sigma"": 11.8302}",169,168,169,168
word,word_pdfs_png,Electromagnetism.png,word_pdfs_png/Electromagnetism.png,jpeg_compression,Electromagnetism__jpeg_compression.png,augmented_images/word/jpeg_compression/Electromagnetism__jpeg_compression.png,"{""jpeg_quality"": 40}",169,168,169,168
word,word_pdfs_png,Electromagnetism.png,word_pdfs_png/Electromagnetism.png,dpi_downsampling,Electromagnetism__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Electromagnetism__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [84, 84]}",169,168,169,168
word,word_pdfs_png,Electromagnetism.png,word_pdfs_png/Electromagnetism.png,random_crop,Electromagnetism__random_crop.png,augmented_images/word/random_crop/Electromagnetism__random_crop.png,"{""top_crop_pct"": 0.0296, ""bottom_crop_pct"": 0.0148, ""left_crop_pct"": 0.0177, ""right_crop_pct"": 0.0271, ""cropped_size"": [162, 160]}",169,168,169,168
word,word_pdfs_png,Electromagnetism.png,word_pdfs_png/Electromagnetism.png,bit_depth_reduction,Electromagnetism__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Electromagnetism__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",169,168,169,168
word,word_pdfs_png,Epic.png,word_pdfs_png/Epic.png,gaussian_noise,Epic__gaussian_noise.png,augmented_images/word/gaussian_noise/Epic__gaussian_noise.png,"{""sigma"": 11.1616}",133,131,133,131
word,word_pdfs_png,Epic.png,word_pdfs_png/Epic.png,jpeg_compression,Epic__jpeg_compression.png,augmented_images/word/jpeg_compression/Epic__jpeg_compression.png,"{""jpeg_quality"": 40}",133,131,133,131
word,word_pdfs_png,Epic.png,word_pdfs_png/Epic.png,dpi_downsampling,Epic__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Epic__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [32, 31]}",133,131,133,131
word,word_pdfs_png,Epic.png,word_pdfs_png/Epic.png,random_crop,Epic__random_crop.png,augmented_images/word/random_crop/Epic__random_crop.png,"{""top_crop_pct"": 0.0241, ""bottom_crop_pct"": 0.0262, ""left_crop_pct"": 0.0177, ""right_crop_pct"": 0.0233, ""cropped_size"": [127, 126]}",133,131,133,131
word,word_pdfs_png,Epic.png,word_pdfs_png/Epic.png,bit_depth_reduction,Epic__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Epic__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",133,131,133,131
word,word_pdfs_png,Epistemology.png,word_pdfs_png/Epistemology.png,gaussian_noise,Epistemology__gaussian_noise.png,augmented_images/word/gaussian_noise/Epistemology__gaussian_noise.png,"{""sigma"": 17.3112}",154,153,154,153
word,word_pdfs_png,Epistemology.png,word_pdfs_png/Epistemology.png,jpeg_compression,Epistemology__jpeg_compression.png,augmented_images/word/jpeg_compression/Epistemology__jpeg_compression.png,"{""jpeg_quality"": 29}",154,153,154,153
word,word_pdfs_png,Epistemology.png,word_pdfs_png/Epistemology.png,dpi_downsampling,Epistemology__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Epistemology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [37, 37]}",154,153,154,153
word,word_pdfs_png,Epistemology.png,word_pdfs_png/Epistemology.png,random_crop,Epistemology__random_crop.png,augmented_images/word/random_crop/Epistemology__random_crop.png,"{""top_crop_pct"": 0.0293, ""bottom_crop_pct"": 0.0125, ""left_crop_pct"": 0.0293, ""right_crop_pct"": 0.0166, ""cropped_size"": [147, 146]}",154,153,154,153
word,word_pdfs_png,Epistemology.png,word_pdfs_png/Epistemology.png,bit_depth_reduction,Epistemology__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Epistemology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",154,153,154,153
word,word_pdfs_png,Ernest_Hemingway.png,word_pdfs_png/Ernest_Hemingway.png,gaussian_noise,Ernest_Hemingway__gaussian_noise.png,augmented_images/word/gaussian_noise/Ernest_Hemingway__gaussian_noise.png,"{""sigma"": 6.5055}",165,163,165,163
word,word_pdfs_png,Ernest_Hemingway.png,word_pdfs_png/Ernest_Hemingway.png,jpeg_compression,Ernest_Hemingway__jpeg_compression.png,augmented_images/word/jpeg_compression/Ernest_Hemingway__jpeg_compression.png,"{""jpeg_quality"": 74}",165,163,165,163
word,word_pdfs_png,Ernest_Hemingway.png,word_pdfs_png/Ernest_Hemingway.png,dpi_downsampling,Ernest_Hemingway__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Ernest_Hemingway__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [40, 39]}",165,163,165,163
word,word_pdfs_png,Ernest_Hemingway.png,word_pdfs_png/Ernest_Hemingway.png,random_crop,Ernest_Hemingway__random_crop.png,augmented_images/word/random_crop/Ernest_Hemingway__random_crop.png,"{""top_crop_pct"": 0.012, ""bottom_crop_pct"": 0.0282, ""left_crop_pct"": 0.0103, ""right_crop_pct"": 0.0129, ""cropped_size"": [158, 159]}",165,163,165,163
word,word_pdfs_png,Ernest_Hemingway.png,word_pdfs_png/Ernest_Hemingway.png,bit_depth_reduction,Ernest_Hemingway__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ernest_Hemingway__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",165,163,165,163
word,word_pdfs_png,Ethics.png,word_pdfs_png/Ethics.png,gaussian_noise,Ethics__gaussian_noise.png,augmented_images/word/gaussian_noise/Ethics__gaussian_noise.png,"{""sigma"": 18.064}",151,150,151,150
word,word_pdfs_png,Ethics.png,word_pdfs_png/Ethics.png,jpeg_compression,Ethics__jpeg_compression.png,augmented_images/word/jpeg_compression/Ethics__jpeg_compression.png,"{""jpeg_quality"": 29}",151,150,151,150
word,word_pdfs_png,Ethics.png,word_pdfs_png/Ethics.png,dpi_downsampling,Ethics__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Ethics__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [76, 75]}",151,150,151,150
word,word_pdfs_png,Ethics.png,word_pdfs_png/Ethics.png,random_crop,Ethics__random_crop.png,augmented_images/word/random_crop/Ethics__random_crop.png,"{""top_crop_pct"": 0.0194, ""bottom_crop_pct"": 0.0294, ""left_crop_pct"": 0.0168, ""right_crop_pct"": 0.0239, ""cropped_size"": [144, 143]}",151,150,151,150
word,word_pdfs_png,Ethics.png,word_pdfs_png/Ethics.png,bit_depth_reduction,Ethics__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ethics__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",151,150,151,150
word,word_pdfs_png,Ethiopia.png,word_pdfs_png/Ethiopia.png,gaussian_noise,Ethiopia__gaussian_noise.png,augmented_images/word/gaussian_noise/Ethiopia__gaussian_noise.png,"{""sigma"": 14.7475}",174,173,174,173
word,word_pdfs_png,Ethiopia.png,word_pdfs_png/Ethiopia.png,jpeg_compression,Ethiopia__jpeg_compression.png,augmented_images/word/jpeg_compression/Ethiopia__jpeg_compression.png,"{""jpeg_quality"": 74}",174,173,174,173
word,word_pdfs_png,Ethiopia.png,word_pdfs_png/Ethiopia.png,dpi_downsampling,Ethiopia__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Ethiopia__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [42, 42]}",174,173,174,173
word,word_pdfs_png,Ethiopia.png,word_pdfs_png/Ethiopia.png,random_crop,Ethiopia__random_crop.png,augmented_images/word/random_crop/Ethiopia__random_crop.png,"{""top_crop_pct"": 0.027, ""bottom_crop_pct"": 0.0272, ""left_crop_pct"": 0.0176, ""right_crop_pct"": 0.0163, ""cropped_size"": [164, 167]}",174,173,174,173
word,word_pdfs_png,Ethiopia.png,word_pdfs_png/Ethiopia.png,bit_depth_reduction,Ethiopia__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ethiopia__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",174,173,174,173
word,word_pdfs_png,Europe.png,word_pdfs_png/Europe.png,gaussian_noise,Europe__gaussian_noise.png,augmented_images/word/gaussian_noise/Europe__gaussian_noise.png,"{""sigma"": 15.7808}",170,168,170,168
word,word_pdfs_png,Europe.png,word_pdfs_png/Europe.png,jpeg_compression,Europe__jpeg_compression.png,augmented_images/word/jpeg_compression/Europe__jpeg_compression.png,"{""jpeg_quality"": 68}",170,168,170,168
word,word_pdfs_png,Europe.png,word_pdfs_png/Europe.png,dpi_downsampling,Europe__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Europe__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [41, 40]}",170,168,170,168
word,word_pdfs_png,Europe.png,word_pdfs_png/Europe.png,random_crop,Europe__random_crop.png,augmented_images/word/random_crop/Europe__random_crop.png,"{""top_crop_pct"": 0.0274, ""bottom_crop_pct"": 0.0107, ""left_crop_pct"": 0.0114, ""right_crop_pct"": 0.0226, ""cropped_size"": [163, 162]}",170,168,170,168
word,word_pdfs_png,Europe.png,word_pdfs_png/Europe.png,bit_depth_reduction,Europe__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Europe__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",170,168,170,168
word,word_pdfs_png,Evolution.png,word_pdfs_png/Evolution.png,gaussian_noise,Evolution__gaussian_noise.png,augmented_images/word/gaussian_noise/Evolution__gaussian_noise.png,"{""sigma"": 18.8139}",160,159,160,159
word,word_pdfs_png,Evolution.png,word_pdfs_png/Evolution.png,jpeg_compression,Evolution__jpeg_compression.png,augmented_images/word/jpeg_compression/Evolution__jpeg_compression.png,"{""jpeg_quality"": 34}",160,159,160,159
word,word_pdfs_png,Evolution.png,word_pdfs_png/Evolution.png,dpi_downsampling,Evolution__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Evolution__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [80, 80]}",160,159,160,159
word,word_pdfs_png,Evolution.png,word_pdfs_png/Evolution.png,random_crop,Evolution__random_crop.png,augmented_images/word/random_crop/Evolution__random_crop.png,"{""top_crop_pct"": 0.0187, ""bottom_crop_pct"": 0.012, ""left_crop_pct"": 0.0227, ""right_crop_pct"": 0.0275, ""cropped_size"": [155, 151]}",160,159,160,159
word,word_pdfs_png,Evolution.png,word_pdfs_png/Evolution.png,bit_depth_reduction,Evolution__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Evolution__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",160,159,160,159
word,word_pdfs_png,Exoplanet.png,word_pdfs_png/Exoplanet.png,gaussian_noise,Exoplanet__gaussian_noise.png,augmented_images/word/gaussian_noise/Exoplanet__gaussian_noise.png,"{""sigma"": 11.6552}",164,163,164,163
word,word_pdfs_png,Exoplanet.png,word_pdfs_png/Exoplanet.png,jpeg_compression,Exoplanet__jpeg_compression.png,augmented_images/word/jpeg_compression/Exoplanet__jpeg_compression.png,"{""jpeg_quality"": 64}",164,163,164,163
word,word_pdfs_png,Exoplanet.png,word_pdfs_png/Exoplanet.png,dpi_downsampling,Exoplanet__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Exoplanet__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [39, 39]}",164,163,164,163
word,word_pdfs_png,Exoplanet.png,word_pdfs_png/Exoplanet.png,random_crop,Exoplanet__random_crop.png,augmented_images/word/random_crop/Exoplanet__random_crop.png,"{""top_crop_pct"": 0.0281, ""bottom_crop_pct"": 0.0109, ""left_crop_pct"": 0.0259, ""right_crop_pct"": 0.0159, ""cropped_size"": [157, 156]}",164,163,164,163
word,word_pdfs_png,Exoplanet.png,word_pdfs_png/Exoplanet.png,bit_depth_reduction,Exoplanet__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Exoplanet__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",164,163,164,163
word,word_pdfs_png,F._Scott_Fitzgerald.png,word_pdfs_png/F._Scott_Fitzgerald.png,gaussian_noise,F._Scott_Fitzgerald__gaussian_noise.png,augmented_images/word/gaussian_noise/F._Scott_Fitzgerald__gaussian_noise.png,"{""sigma"": 10.6226}",171,169,171,169
word,word_pdfs_png,F._Scott_Fitzgerald.png,word_pdfs_png/F._Scott_Fitzgerald.png,jpeg_compression,F._Scott_Fitzgerald__jpeg_compression.png,augmented_images/word/jpeg_compression/F._Scott_Fitzgerald__jpeg_compression.png,"{""jpeg_quality"": 29}",171,169,171,169
word,word_pdfs_png,F._Scott_Fitzgerald.png,word_pdfs_png/F._Scott_Fitzgerald.png,dpi_downsampling,F._Scott_Fitzgerald__dpi_downsampling.png,augmented_images/word/dpi_downsampling/F._Scott_Fitzgerald__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [86, 84]}",171,169,171,169
word,word_pdfs_png,F._Scott_Fitzgerald.png,word_pdfs_png/F._Scott_Fitzgerald.png,random_crop,F._Scott_Fitzgerald__random_crop.png,augmented_images/word/random_crop/F._Scott_Fitzgerald__random_crop.png,"{""top_crop_pct"": 0.0206, ""bottom_crop_pct"": 0.0213, ""left_crop_pct"": 0.0259, ""right_crop_pct"": 0.0134, ""cropped_size"": [163, 163]}",171,169,171,169
word,word_pdfs_png,F._Scott_Fitzgerald.png,word_pdfs_png/F._Scott_Fitzgerald.png,bit_depth_reduction,F._Scott_Fitzgerald__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/F._Scott_Fitzgerald__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",171,169,171,169
word,word_pdfs_png,FIFA_World_Cup.png,word_pdfs_png/FIFA_World_Cup.png,gaussian_noise,FIFA_World_Cup__gaussian_noise.png,augmented_images/word/gaussian_noise/FIFA_World_Cup__gaussian_noise.png,"{""sigma"": 6.1845}",158,157,158,157
word,word_pdfs_png,FIFA_World_Cup.png,word_pdfs_png/FIFA_World_Cup.png,jpeg_compression,FIFA_World_Cup__jpeg_compression.png,augmented_images/word/jpeg_compression/FIFA_World_Cup__jpeg_compression.png,"{""jpeg_quality"": 75}",158,157,158,157
word,word_pdfs_png,FIFA_World_Cup.png,word_pdfs_png/FIFA_World_Cup.png,dpi_downsampling,FIFA_World_Cup__dpi_downsampling.png,augmented_images/word/dpi_downsampling/FIFA_World_Cup__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [38, 38]}",158,157,158,157
word,word_pdfs_png,FIFA_World_Cup.png,word_pdfs_png/FIFA_World_Cup.png,random_crop,FIFA_World_Cup__random_crop.png,augmented_images/word/random_crop/FIFA_World_Cup__random_crop.png,"{""top_crop_pct"": 0.0224, ""bottom_crop_pct"": 0.0148, ""left_crop_pct"": 0.0283, ""right_crop_pct"": 0.0129, ""cropped_size"": [152, 151]}",158,157,158,157
word,word_pdfs_png,FIFA_World_Cup.png,word_pdfs_png/FIFA_World_Cup.png,bit_depth_reduction,FIFA_World_Cup__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/FIFA_World_Cup__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",158,157,158,157
word,word_pdfs_png,Fascism.png,word_pdfs_png/Fascism.png,gaussian_noise,Fascism__gaussian_noise.png,augmented_images/word/gaussian_noise/Fascism__gaussian_noise.png,"{""sigma"": 11.9172}",158,156,158,156
word,word_pdfs_png,Fascism.png,word_pdfs_png/Fascism.png,jpeg_compression,Fascism__jpeg_compression.png,augmented_images/word/jpeg_compression/Fascism__jpeg_compression.png,"{""jpeg_quality"": 36}",158,156,158,156
word,word_pdfs_png,Fascism.png,word_pdfs_png/Fascism.png,dpi_downsampling,Fascism__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Fascism__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [38, 37]}",158,156,158,156
word,word_pdfs_png,Fascism.png,word_pdfs_png/Fascism.png,random_crop,Fascism__random_crop.png,augmented_images/word/random_crop/Fascism__random_crop.png,"{""top_crop_pct"": 0.0151, ""bottom_crop_pct"": 0.0102, ""left_crop_pct"": 0.0261, ""right_crop_pct"": 0.028, ""cropped_size"": [154, 148]}",158,156,158,156
word,word_pdfs_png,Fascism.png,word_pdfs_png/Fascism.png,bit_depth_reduction,Fascism__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Fascism__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",158,156,158,156
word,word_pdfs_png,Fashion.png,word_pdfs_png/Fashion.png,gaussian_noise,Fashion__gaussian_noise.png,augmented_images/word/gaussian_noise/Fashion__gaussian_noise.png,"{""sigma"": 15.1642}",142,141,142,141
word,word_pdfs_png,Fashion.png,word_pdfs_png/Fashion.png,jpeg_compression,Fashion__jpeg_compression.png,augmented_images/word/jpeg_compression/Fashion__jpeg_compression.png,"{""jpeg_quality"": 30}",142,141,142,141
word,word_pdfs_png,Fashion.png,word_pdfs_png/Fashion.png,dpi_downsampling,Fashion__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Fashion__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [71, 70]}",142,141,142,141
word,word_pdfs_png,Fashion.png,word_pdfs_png/Fashion.png,random_crop,Fashion__random_crop.png,augmented_images/word/random_crop/Fashion__random_crop.png,"{""top_crop_pct"": 0.0188, ""bottom_crop_pct"": 0.0169, ""left_crop_pct"": 0.0218, ""right_crop_pct"": 0.0228, ""cropped_size"": [137, 135]}",142,141,142,141
